name    bucket
BoldItalic-NF.json    matthewjberger/scoop-nerd-fonts
3270-NF-Mono.json    matthewjberger/scoop-nerd-fonts
SarasaGothic-ttc.json    matthewjberger/scoop-nerd-fonts
Arimo-NF.json    matthewjberger/scoop-nerd-fonts
Noto-CJK-Mega-OTC.json    matthewjberger/scoop-nerd-fonts
Delugia-Nerd-Font-Book.json    matthewjberger/scoop-nerd-fonts
JetBrains-Mono.json    matthewjberger/scoop-nerd-fonts
Hack-NF-Mono.json    matthewjberger/scoop-nerd-fonts
FiraCode.json    matthewjberger/scoop-nerd-fonts
Source-Han-Sans-HC.json    matthewjberger/scoop-nerd-fonts
Source-Han-Serif-J.json    matthewjberger/scoop-nerd-fonts
Overpass-NF.json    matthewjberger/scoop-nerd-fonts
FiraCode-NF.json    matthewjberger/scoop-nerd-fonts
Rounded-X-Mplus.json    matthewjberger/scoop-nerd-fonts
Source-Han-Sans-SC.json    matthewjberger/scoop-nerd-fonts
Delugia-Mono-Nerd-Font-Complete.json    matthewjberger/scoop-nerd-fonts
RobotoMono-NF.json    matthewjberger/scoop-nerd-fonts
FantasqueSansMono-NF-Mono.json    matthewjberger/scoop-nerd-fonts
SarasaGothic-K.json    matthewjberger/scoop-nerd-fonts
Lekton-NF-Mono.json    matthewjberger/scoop-nerd-fonts
ProFont-NF.json    matthewjberger/scoop-nerd-fonts
CodeNewRoman-NF-Mono.json    matthewjberger/scoop-nerd-fonts
Wenquanyi-Zenhei.json    matthewjberger/scoop-nerd-fonts
Tanuki-Permanent-Marker.json    matthewjberger/scoop-nerd-fonts
Source-Han-Sans-J.json    matthewjberger/scoop-nerd-fonts
IBMPlexMono-NF-Mono.json    matthewjberger/scoop-nerd-fonts
Noto-NF-Mono.json    matthewjberger/scoop-nerd-fonts
Delugia-Nerd-Font-Complete.json    matthewjberger/scoop-nerd-fonts
Agave-NF.json    matthewjberger/scoop-nerd-fonts
Hasklig-NF.json    matthewjberger/scoop-nerd-fonts
IntelliJ-IDEA-Education-portable.json    Ash258/Scoop-JetBrains
Rider-EAP-portable.json    Ash258/Scoop-JetBrains
GoLand.json    Ash258/Scoop-JetBrains
DotTraceCLT.json    Ash258/Scoop-JetBrains
DotTraceSDK.json    Ash258/Scoop-JetBrains
RubyMine-RC-portable.json    Ash258/Scoop-JetBrains
PyCharm-RC-portable.json    Ash258/Scoop-JetBrains
CLion.json    Ash258/Scoop-JetBrains
WebStorm.json    Ash258/Scoop-JetBrains
RubyMine-EAP-portable.json    Ash258/Scoop-JetBrains
PyCharm-portable.json    Ash258/Scoop-JetBrains
CLion-EAP.json    Ash258/Scoop-JetBrains
YouTrack.json    Ash258/Scoop-JetBrains
MPS-portable.json    Ash258/Scoop-JetBrains
CLion-EAP-portable.json    Ash258/Scoop-JetBrains
Upsource.json    Ash258/Scoop-JetBrains
IntelliJ-IDEA-Ultimate-EAP-portable.json    Ash258/Scoop-JetBrains
